Ecm (MeV) cross (mb)
1.364	1.58E-02
1.365	1.64E-02
1.366	1.71E-02
1.367	1.78E-02
1.368	1.86E-02
1.369	1.94E-02
1.37	2.04E-02
1.371	2.13E-02
1.372	2.24E-02
1.373	2.36E-02
1.374	2.49E-02
1.375	2.63E-02
1.376	2.78E-02
1.377	2.95E-02
1.378	3.13E-02
1.379	3.34E-02
1.38	3.56E-02
1.381	3.81E-02
1.382	4.09E-02
1.383	4.39E-02
1.384	4.73E-02
1.385	5.11E-02
1.386	5.53E-02
1.387	6.00E-02
1.388	6.51E-02
1.389	7.09E-02
1.39	7.72E-02
1.391	8.42E-02
1.392	9.17E-02
1.393	9.98E-02
1.394	1.08E-01
1.395	1.17E-01
1.396	1.26E-01
1.397	1.34E-01
1.398	1.41E-01
1.399	1.48E-01
1.4	1.52E-01
1.401	1.55E-01
1.402	1.55E-01
1.403	1.54E-01
1.404	1.50E-01
1.405	1.45E-01
1.406	1.39E-01
1.407	1.32E-01
1.408	1.25E-01
1.409	1.17E-01
1.41	1.10E-01
1.411	1.03E-01
1.412	9.71E-02
1.413	9.12E-02
1.414	8.58E-02
1.415	8.09E-02
1.416	7.65E-02
1.417	7.25E-02
1.418	6.88E-02
1.419	6.56E-02
1.42	6.26E-02
1.421	6.00E-02
1.422	5.76E-02
1.423	5.55E-02
1.424	5.36E-02
1.425	5.19E-02
1.426	5.03E-02
1.427	4.90E-02
1.428	4.77E-02
1.429	4.66E-02
1.43	4.56E-02
1.431	4.48E-02
1.432	4.40E-02
1.433	4.33E-02
1.434	4.27E-02
1.435	4.21E-02
1.436	4.17E-02
1.437	4.13E-02
1.438	4.09E-02
1.439	4.06E-02
1.44	4.04E-02
1.441	4.02E-02
1.442	4.00E-02
1.443	3.99E-02
1.444	3.98E-02
1.445	3.98E-02
1.446	3.97E-02
1.447	3.98E-02
1.448	3.98E-02
1.449	3.99E-02
1.45	4.00E-02
1.451	4.01E-02
1.452	4.03E-02
1.453	4.04E-02
1.454	4.06E-02
1.455	4.09E-02
1.456	4.11E-02
1.457	4.14E-02
1.458	4.16E-02
1.459	4.19E-02
1.46	4.22E-02
1.461	4.26E-02
1.462	4.29E-02
1.463	4.33E-02
1.464	4.37E-02
1.465	4.41E-02
1.466	4.45E-02
1.467	4.49E-02
1.468	4.53E-02
1.469	4.58E-02
1.47	4.63E-02
1.471	4.67E-02
1.472	4.72E-02
1.473	4.77E-02
1.474	4.83E-02
1.475	4.88E-02
1.476	4.93E-02
1.477	4.99E-02
1.478	5.05E-02
1.479	5.11E-02
1.48	5.17E-02
1.481	5.23E-02
1.482	5.29E-02
1.483	5.35E-02
1.484	5.42E-02
1.485	5.48E-02
1.486	5.55E-02
1.487	5.62E-02
1.488	5.69E-02
1.489	5.76E-02
1.49	5.83E-02
1.491	5.91E-02
1.492	5.98E-02
1.493	6.05E-02
1.494	6.13E-02
1.495	6.21E-02
1.496	6.29E-02
1.497	6.37E-02
1.498	6.45E-02
1.499	6.53E-02
1.5	6.61E-02
1.501	6.70E-02
1.502	6.78E-02
1.503	6.87E-02
1.504	6.95E-02
1.505	7.04E-02
1.506	7.13E-02
1.507	7.22E-02
1.508	7.31E-02
1.509	7.40E-02
1.51	7.50E-02
1.511	7.59E-02
1.512	7.69E-02
1.513	7.78E-02
1.514	7.88E-02
1.515	7.98E-02
1.516	8.08E-02
1.517	8.18E-02
1.518	8.28E-02
1.519	8.38E-02
1.52	8.48E-02
1.521	8.58E-02
1.522	8.69E-02
1.523	8.79E-02
1.524	8.90E-02
1.525	9.00E-02
1.526	9.11E-02
1.527	9.22E-02
1.528	9.33E-02
1.529	9.44E-02
1.53	9.55E-02
1.531	9.66E-02
1.532	9.77E-02
1.533	9.88E-02
1.534	1.00E-01
1.535	1.01E-01
1.536	1.02E-01
1.537	1.03E-01
1.538	1.05E-01
1.539	1.06E-01
1.54	1.07E-01
1.541	1.08E-01
1.542	1.09E-01
1.543	1.10E-01
1.544	1.12E-01
1.545	1.13E-01
1.546	1.14E-01
1.547	1.15E-01
1.548	1.17E-01
1.549	1.18E-01
1.55	1.19E-01
1.551	1.20E-01
1.552	1.22E-01
1.553	1.23E-01
1.554	1.24E-01
1.555	1.25E-01
1.556	1.27E-01
1.557	1.28E-01
1.558	1.29E-01
1.559	1.31E-01
1.56	1.32E-01
1.561	1.34E-01
1.562	1.35E-01
1.563	1.36E-01
1.564	1.38E-01
1.565	1.39E-01
1.566	1.41E-01
1.567	1.42E-01
1.568	1.44E-01
1.569	1.45E-01
1.57	1.47E-01
1.571	1.49E-01
1.572	1.50E-01
1.573	1.52E-01
1.574	1.54E-01
1.575	1.56E-01
1.576	1.58E-01
1.577	1.60E-01
1.578	1.62E-01
1.579	1.64E-01
1.58	1.66E-01
1.581	1.68E-01
1.582	1.71E-01
1.583	1.73E-01
1.584	1.76E-01
1.585	1.79E-01
1.586	1.82E-01
1.587	1.85E-01
1.588	1.88E-01
1.589	1.91E-01
1.59	1.95E-01
1.591	1.99E-01
1.592	2.03E-01
1.593	2.08E-01
1.594	2.13E-01
1.595	2.18E-01
1.596	2.23E-01
1.597	2.29E-01
1.598	2.35E-01
1.599	2.41E-01
1.6	2.47E-01
1.601	2.54E-01
1.602	2.60E-01
1.603	2.67E-01
1.604	2.73E-01
1.605	2.79E-01
1.606	2.85E-01
1.607	2.90E-01
1.608	2.94E-01
1.609	2.97E-01
1.61	2.99E-01
1.611	3.00E-01
1.612	3.00E-01
1.613	2.99E-01
1.614	2.97E-01
1.615	2.95E-01
1.616	2.91E-01
1.617	2.87E-01
1.618	2.83E-01
1.619	2.79E-01
1.62	2.74E-01
1.621	2.70E-01
1.622	2.65E-01
1.623	2.61E-01
1.624	2.57E-01
1.625	2.53E-01
1.626	2.49E-01
1.627	2.46E-01
1.628	2.42E-01
1.629	2.39E-01
1.63	2.37E-01
1.631	2.34E-01
1.632	2.32E-01
1.633	2.30E-01
1.634	2.28E-01
1.635	2.26E-01
1.636	2.24E-01
1.637	2.23E-01
1.638	2.21E-01
1.639	2.20E-01
1.64	2.19E-01
1.641	2.18E-01
1.642	2.17E-01
1.643	2.16E-01
1.644	2.16E-01
1.645	2.15E-01
1.646	2.14E-01
1.647	2.14E-01
1.648	2.13E-01
1.649	2.13E-01
1.65	2.13E-01
1.651	2.13E-01
1.652	2.12E-01
1.653	2.12E-01
1.654	2.12E-01
1.655	2.12E-01
1.656	2.12E-01
1.657	2.12E-01
1.658	2.12E-01
1.659	2.12E-01
1.66	2.12E-01
1.661	2.13E-01
1.662	2.13E-01
1.663	2.13E-01
1.664	2.13E-01
1.665	2.14E-01
1.666	2.14E-01
1.667	2.14E-01
1.668	2.15E-01
1.669	2.15E-01
1.67	2.16E-01
1.671	2.16E-01
1.672	2.17E-01
1.673	2.17E-01
1.674	2.18E-01
1.675	2.18E-01
1.676	2.19E-01
1.677	2.19E-01
1.678	2.20E-01
1.679	2.21E-01
1.68	2.21E-01
1.681	2.22E-01
1.682	2.23E-01
1.683	2.23E-01
1.684	2.24E-01
1.685	2.25E-01
1.686	2.26E-01
1.687	2.26E-01
1.688	2.27E-01
1.689	2.28E-01
1.69	2.29E-01
1.691	2.30E-01
1.692	2.30E-01
1.693	2.31E-01
1.694	2.32E-01
1.695	2.33E-01
1.696	2.34E-01
1.697	2.34E-01
1.698	2.35E-01
1.699	2.36E-01
1.7	2.37E-01
1.701	2.38E-01
1.702	2.38E-01
1.703	2.39E-01
1.704	2.40E-01
1.705	2.41E-01
1.706	2.42E-01
1.707	2.42E-01
1.708	2.43E-01
1.709	2.44E-01
1.71	2.44E-01
1.711	2.45E-01
1.712	2.45E-01
1.713	2.46E-01
1.714	2.46E-01
1.715	2.47E-01
1.716	2.47E-01
1.717	2.48E-01
1.718	2.48E-01
1.719	2.49E-01
1.72	2.49E-01
1.721	2.49E-01
1.722	2.50E-01
1.723	2.50E-01
1.724	2.50E-01
1.725	2.50E-01
1.726	2.50E-01
1.727	2.50E-01
1.728	2.50E-01
1.729	2.50E-01
1.73	2.50E-01
1.731	2.50E-01
1.732	2.50E-01
1.733	2.50E-01
1.734	2.50E-01
1.735	2.50E-01
1.736	2.49E-01
1.737	2.49E-01
1.738	2.49E-01
1.739	2.49E-01
1.74	2.48E-01
1.741	2.48E-01
1.742	2.48E-01
1.743	2.47E-01
1.744	2.47E-01
1.745	2.46E-01
1.746	2.46E-01
1.747	2.46E-01
1.748	2.45E-01
1.749	2.45E-01
1.75	2.44E-01
1.751	2.44E-01
1.752	2.43E-01
1.753	2.43E-01
1.754	2.42E-01
1.755	2.42E-01
1.756	2.41E-01
1.757	2.41E-01
1.758	2.40E-01
1.759	2.40E-01
1.76	2.39E-01
1.761	2.39E-01
1.762	2.38E-01
1.763	2.38E-01
1.764	2.37E-01
1.765	2.37E-01
1.766	2.36E-01
1.767	2.36E-01
1.768	2.35E-01
1.769	2.35E-01
1.77	2.34E-01
1.771	2.34E-01
1.772	2.33E-01
1.773	2.33E-01
1.774	2.32E-01
1.775	2.32E-01
1.776	2.31E-01
1.777	2.31E-01
1.778	2.31E-01
1.779	2.30E-01
1.78	2.30E-01
1.781	2.29E-01
1.782	2.29E-01
1.783	2.29E-01
1.784	2.28E-01
1.785	2.28E-01
1.786	2.28E-01
1.787	2.28E-01
1.788	2.27E-01
1.789	2.27E-01
1.79	2.27E-01
1.791	2.26E-01
1.792	2.26E-01
1.793	2.26E-01
1.794	2.26E-01
1.795	2.26E-01
1.796	2.25E-01
1.797	2.25E-01
1.798	2.25E-01
1.799	2.25E-01
1.8	2.25E-01
1.801	2.25E-01
1.802	2.25E-01
1.803	2.25E-01
1.804	2.25E-01
1.805	2.24E-01
1.806	2.24E-01
1.807	2.24E-01
1.808	2.24E-01
1.809	2.24E-01
1.81	2.24E-01
1.811	2.25E-01
1.812	2.25E-01
1.813	2.25E-01
1.814	2.25E-01
1.815	2.25E-01
1.816	2.25E-01
1.817	2.25E-01
1.818	2.25E-01
1.819	2.25E-01
1.82	2.26E-01
1.821	2.26E-01
1.822	2.26E-01
1.823	2.26E-01
1.824	2.27E-01
1.825	2.27E-01
1.826	2.27E-01
1.827	2.28E-01
1.828	2.28E-01
1.829	2.28E-01
1.83	2.29E-01
1.831	2.29E-01
1.832	2.30E-01
1.833	2.30E-01
1.834	2.31E-01
1.835	2.31E-01
1.836	2.32E-01
1.837	2.32E-01
1.838	2.33E-01
1.839	2.34E-01
1.84	2.34E-01
1.841	2.35E-01
1.842	2.36E-01
1.843	2.37E-01
1.844	2.37E-01
1.845	2.38E-01
1.846	2.39E-01
1.847	2.40E-01
1.848	2.41E-01
1.849	2.42E-01
1.85	2.43E-01
1.851	2.44E-01
1.852	2.45E-01
1.853	2.46E-01
1.854	2.48E-01
1.855	2.49E-01
1.856	2.50E-01
1.857	2.52E-01
1.858	2.53E-01
1.859	2.55E-01
1.86	2.56E-01
1.861	2.58E-01
1.862	2.59E-01
1.863	2.61E-01
1.864	2.63E-01
1.865	2.65E-01
1.866	2.67E-01
1.867	2.69E-01
1.868	2.71E-01
1.869	2.74E-01
1.87	2.76E-01
1.871	2.78E-01
1.872	2.81E-01
1.873	2.84E-01
1.874	2.87E-01
1.875	2.90E-01
1.876	2.93E-01
1.877	2.96E-01
1.878	2.99E-01
1.879	3.03E-01
1.88	3.07E-01
1.881	3.11E-01
1.882	3.15E-01
1.883	3.19E-01
1.884	3.24E-01
1.885	3.29E-01
1.886	3.34E-01
1.887	3.39E-01
1.888	3.45E-01
1.889	3.51E-01
1.89	3.57E-01
1.891	3.64E-01
1.892	3.71E-01
1.893	3.78E-01
1.894	3.86E-01
1.895	3.95E-01
1.896	4.03E-01
1.897	4.13E-01
1.898	4.23E-01
1.899	4.34E-01
1.9	4.45E-01
1.901	4.57E-01
1.902	4.70E-01
1.903	4.84E-01
1.904	4.99E-01
1.905	5.15E-01
1.906	5.32E-01
1.907	5.51E-01
1.908	5.71E-01
1.909	5.92E-01
1.91	6.15E-01
1.911	6.40E-01
1.912	6.67E-01
1.913	6.97E-01
1.914	7.28E-01
1.915	7.63E-01
1.916	8.01E-01
1.917	8.42E-01
1.918	8.87E-01
1.919	9.36E-01
1.92	9.90E-01
1.921	1.05E+00
1.922	1.11E+00
1.923	1.19E+00
1.924	1.26E+00
1.925	1.35E+00
1.926	1.45E+00
1.927	1.55E+00
1.928	1.66E+00
1.929	1.79E+00
1.93	1.93E+00
1.931	2.08E+00
1.932	2.24E+00
1.933	2.41E+00
1.934	2.59E+00
1.935	2.78E+00
1.936	2.98E+00
1.937	3.17E+00
1.938	3.36E+00
1.939	3.54E+00
1.94	3.69E+00
1.941	3.81E+00
1.942	3.89E+00
1.943	3.94E+00
1.944	3.93E+00
1.945	3.89E+00
1.946	3.80E+00
1.947	3.68E+00
1.948	3.54E+00
1.949	3.38E+00
1.95	3.20E+00
1.951	3.03E+00
1.952	2.85E+00
1.953	2.68E+00
1.954	2.51E+00
1.955	2.35E+00
1.956	2.21E+00
1.957	2.07E+00
1.958	1.94E+00
1.959	1.83E+00
1.96	1.72E+00
1.961	1.62E+00
1.962	1.53E+00
1.963	1.45E+00
1.964	1.37E+00
1.965	1.31E+00
1.966	1.24E+00
1.967	1.18E+00
1.968	1.13E+00
1.969	1.08E+00
1.97	1.04E+00
1.971	9.95E-01
1.972	9.56E-01
1.973	9.21E-01
1.974	8.88E-01
1.975	8.57E-01
1.976	8.29E-01
1.977	8.03E-01
1.978	7.78E-01
1.979	7.56E-01
1.98	7.35E-01
1.981	7.15E-01
1.982	6.96E-01
1.983	6.79E-01
1.984	6.63E-01
1.985	6.48E-01
1.986	6.33E-01
1.987	6.20E-01
1.988	6.07E-01
1.989	5.95E-01
1.99	5.84E-01
1.991	5.74E-01
1.992	5.64E-01
1.993	5.55E-01
1.994	5.46E-01
1.995	5.38E-01
1.996	5.30E-01
1.997	5.22E-01
1.998	5.15E-01
1.999	5.09E-01
2	5.02E-01
2.001	4.96E-01
2.002	4.91E-01
2.003	4.85E-01
2.004	4.80E-01
2.005	4.75E-01
2.006	4.71E-01
2.007	4.67E-01
2.008	4.63E-01
2.009	4.59E-01
2.01	4.55E-01
2.011	4.52E-01
2.012	4.48E-01
2.013	4.45E-01
2.014	4.42E-01
2.015	4.40E-01
2.016	4.37E-01
2.017	4.35E-01
2.018	4.32E-01
2.019	4.30E-01
2.02	4.28E-01
2.021	4.26E-01
2.022	4.24E-01
2.023	4.23E-01
2.024	4.21E-01
2.025	4.20E-01
2.026	4.18E-01
2.027	4.17E-01
2.028	4.16E-01
2.029	4.15E-01
2.03	4.14E-01
2.031	4.13E-01
2.032	4.12E-01
2.033	4.12E-01
2.034	4.11E-01
2.035	4.11E-01
2.036	4.10E-01
2.037	4.10E-01
2.038	4.10E-01
2.039	4.10E-01
2.04	4.10E-01
2.041	4.10E-01
2.042	4.10E-01
2.043	4.10E-01
2.044	4.10E-01
2.045	4.10E-01
2.046	4.11E-01
2.047	4.11E-01
2.048	4.12E-01
2.049	4.12E-01
2.05	4.13E-01
2.051	4.14E-01
2.052	4.15E-01
2.053	4.16E-01
2.054	4.17E-01
2.055	4.18E-01
2.056	4.19E-01
2.057	4.21E-01
2.058	4.22E-01
2.059	4.23E-01
2.06	4.25E-01
2.061	4.27E-01
2.062	4.29E-01
2.063	4.30E-01
2.064	4.32E-01
2.065	4.35E-01
2.066	4.37E-01
2.067	4.39E-01
2.068	4.42E-01
2.069	4.44E-01
2.07	4.47E-01
2.071	4.50E-01
2.072	4.53E-01
2.073	4.56E-01
2.074	4.60E-01
2.075	4.63E-01
2.076	4.67E-01
2.077	4.71E-01
2.078	4.75E-01
2.079	4.79E-01
2.08	4.84E-01
2.081	4.89E-01
2.082	4.94E-01
2.083	5.00E-01
2.084	5.05E-01
2.085	5.11E-01
2.086	5.18E-01
2.087	5.25E-01
2.088	5.32E-01
2.089	5.40E-01
2.09	5.48E-01
2.091	5.57E-01
2.092	5.67E-01
2.093	5.77E-01
2.094	5.88E-01
2.095	5.99E-01
2.096	6.12E-01
2.097	6.25E-01
2.098	6.40E-01
2.099	6.55E-01
2.1	6.72E-01
2.101	6.91E-01
2.102	7.11E-01
2.103	7.33E-01
2.104	7.57E-01
2.105	7.83E-01
2.106	8.12E-01
2.107	8.44E-01
2.108	8.79E-01
2.109	9.17E-01
2.11	9.61E-01
2.111	1.01E+00
2.112	1.06E+00
2.113	1.12E+00
2.114	1.19E+00
2.115	1.26E+00
2.116	1.35E+00
2.117	1.44E+00
2.118	1.55E+00
2.119	1.67E+00
2.12	1.80E+00
2.121	1.94E+00
2.122	2.10E+00
2.123	2.26E+00
2.124	2.44E+00
2.125	2.61E+00
2.126	2.78E+00
2.127	2.94E+00
2.128	3.06E+00
2.129	3.15E+00
2.13	3.19E+00
2.131	3.18E+00
2.132	3.12E+00
2.133	3.02E+00
2.134	2.90E+00
2.135	2.75E+00
2.136	2.59E+00
2.137	2.43E+00
2.138	2.27E+00
2.139	2.13E+00
2.14	1.99E+00
2.141	1.87E+00
2.142	1.76E+00
2.143	1.66E+00
2.144	1.57E+00
2.145	1.49E+00
2.146	1.42E+00
2.147	1.35E+00
2.148	1.30E+00
2.149	1.25E+00
2.15	1.20E+00
2.151	1.16E+00
2.152	1.13E+00
2.153	1.10E+00
2.154	1.07E+00
2.155	1.05E+00
2.156	1.02E+00
2.157	1.00E+00
2.158	9.88E-01
2.159	9.73E-01
2.16	9.59E-01
2.161	9.48E-01
2.162	9.37E-01
2.163	9.29E-01
2.164	9.21E-01
2.165	9.14E-01
2.166	9.09E-01
2.167	9.04E-01
2.168	9.00E-01
2.169	8.98E-01
2.17	8.95E-01
2.171	8.94E-01
2.172	8.93E-01
2.173	8.93E-01
2.174	8.93E-01
2.175	8.94E-01
2.176	8.96E-01
2.177	8.98E-01
2.178	9.00E-01
2.179	9.03E-01
2.18	9.06E-01
2.181	9.10E-01
2.182	9.14E-01
2.183	9.19E-01
2.184	9.24E-01
2.185	9.29E-01
2.186	9.35E-01
2.187	9.41E-01
2.188	9.47E-01
2.189	9.54E-01
2.19	9.61E-01
2.191	9.68E-01
2.192	9.76E-01
2.193	9.84E-01
2.194	9.92E-01
2.195	1.00E+00
2.196	1.01E+00
2.197	1.02E+00
2.198	1.03E+00
2.199	1.04E+00
2.2	1.05E+00
2.201	1.06E+00
2.202	1.07E+00
2.203	1.08E+00
2.204	1.09E+00
2.205	1.10E+00
2.206	1.12E+00
2.207	1.13E+00
2.208	1.14E+00
2.209	1.15E+00
2.21	1.17E+00
2.211	1.18E+00
2.212	1.19E+00
2.213	1.21E+00
2.214	1.22E+00
2.215	1.24E+00
2.216	1.25E+00
2.217	1.27E+00
2.218	1.28E+00
2.219	1.30E+00
2.22	1.32E+00
2.221	1.33E+00
2.222	1.35E+00
2.223	1.37E+00
2.224	1.38E+00
2.225	1.40E+00
2.226	1.42E+00
2.227	1.44E+00
2.228	1.46E+00
2.229	1.48E+00
2.23	1.50E+00
2.231	1.52E+00
2.232	1.54E+00
2.233	1.56E+00
2.234	1.58E+00
2.235	1.60E+00
2.236	1.62E+00
2.237	1.64E+00
2.238	1.66E+00
2.239	1.69E+00
2.24	1.71E+00
2.241	1.73E+00
2.242	1.75E+00
2.243	1.78E+00
2.244	1.80E+00
2.245	1.82E+00
2.246	1.85E+00
2.247	1.87E+00
2.248	1.89E+00
2.249	1.92E+00
2.25	1.94E+00
2.251	1.97E+00
2.252	1.99E+00
2.253	2.02E+00
2.254	2.04E+00
2.255	2.06E+00
2.256	2.09E+00
2.257	2.11E+00
2.258	2.14E+00
2.259	2.16E+00
2.26	2.19E+00
2.261	2.21E+00
2.262	2.23E+00
2.263	2.26E+00
2.264	2.28E+00
2.265	2.30E+00
2.266	2.32E+00
2.267	2.35E+00
2.268	2.37E+00
2.269	2.39E+00
2.27	2.41E+00
2.271	2.43E+00
2.272	2.45E+00
2.273	2.47E+00
2.274	2.49E+00
2.275	2.51E+00
2.276	2.53E+00
2.277	2.54E+00
2.278	2.56E+00
2.279	2.58E+00
2.28	2.59E+00
2.281	2.61E+00
2.282	2.62E+00
2.283	2.63E+00
2.284	2.65E+00
2.285	2.66E+00
2.286	2.67E+00
2.287	2.68E+00
2.288	2.69E+00
2.289	2.69E+00
2.29	2.70E+00
2.291	2.71E+00
2.292	2.71E+00
2.293	2.72E+00
2.294	2.72E+00
2.295	2.72E+00
2.296	2.73E+00
2.297	2.73E+00
2.298	2.73E+00
2.299	2.73E+00
2.3	2.73E+00
2.301	2.72E+00
2.302	2.72E+00
2.303	2.72E+00
2.304	2.71E+00
2.305	2.71E+00
2.306	2.70E+00
2.307	2.70E+00
2.308	2.69E+00
2.309	2.68E+00
2.31	2.67E+00
2.311	2.66E+00
2.312	2.65E+00
2.313	2.64E+00
2.314	2.63E+00
2.315	2.62E+00
2.316	2.61E+00
2.317	2.60E+00
2.318	2.59E+00
2.319	2.58E+00
2.32	2.56E+00
2.321	2.55E+00
2.322	2.54E+00
2.323	2.52E+00
2.324	2.51E+00
2.325	2.49E+00
2.326	2.48E+00
2.327	2.47E+00
2.328	2.45E+00
2.329	2.44E+00
2.33	2.42E+00
2.331	2.41E+00
2.332	2.39E+00
2.333	2.37E+00
2.334	2.36E+00
2.335	2.34E+00
2.336	2.33E+00
2.337	2.31E+00
2.338	2.30E+00
2.339	2.28E+00
2.34	2.27E+00
2.341	2.25E+00
2.342	2.24E+00
2.343	2.22E+00
2.344	2.21E+00
2.345	2.19E+00
2.346	2.18E+00
2.347	2.16E+00
2.348	2.15E+00
2.349	2.13E+00
2.35	2.12E+00
2.351	2.10E+00
2.352	2.09E+00
2.353	2.07E+00
2.354	2.06E+00
2.355	2.05E+00
2.356	2.03E+00
2.357	2.02E+00
2.358	2.01E+00
2.359	1.99E+00
2.36	1.98E+00
2.361	1.97E+00
2.362	1.95E+00
2.363	1.94E+00
2.364	1.93E+00
2.365	1.92E+00
2.366	1.91E+00
2.367	1.89E+00
2.368	1.88E+00
2.369	1.87E+00
2.37	1.86E+00
2.371	1.85E+00
2.372	1.84E+00
2.373	1.83E+00
2.374	1.82E+00
2.375	1.81E+00
2.376	1.80E+00
2.377	1.79E+00
2.378	1.78E+00
2.379	1.77E+00
2.38	1.76E+00
2.381	1.75E+00
2.382	1.74E+00
2.383	1.73E+00
2.384	1.72E+00
2.385	1.71E+00
2.386	1.71E+00
2.387	1.70E+00
2.388	1.69E+00
2.389	1.68E+00
2.39	1.68E+00
2.391	1.67E+00
2.392	1.66E+00
2.393	1.65E+00
2.394	1.65E+00
2.395	1.64E+00
2.396	1.63E+00
2.397	1.63E+00
2.398	1.62E+00
2.399	1.62E+00
2.4	1.61E+00
2.401	1.61E+00
2.402	1.60E+00
2.403	1.60E+00
2.404	1.59E+00
2.405	1.59E+00
2.406	1.58E+00
2.407	1.58E+00
2.408	1.57E+00
2.409	1.57E+00
2.41	1.57E+00
2.411	1.56E+00
2.412	1.56E+00
2.413	1.55E+00
2.414	1.55E+00
2.415	1.55E+00
2.416	1.55E+00
2.417	1.54E+00
2.418	1.54E+00
2.419	1.54E+00
2.42	1.54E+00
2.421	1.54E+00
2.422	1.53E+00
2.423	1.53E+00
2.424	1.53E+00
2.425	1.53E+00
2.426	1.53E+00
2.427	1.53E+00
2.428	1.53E+00
2.429	1.53E+00
2.43	1.53E+00
2.431	1.53E+00
2.432	1.53E+00
2.433	1.53E+00
2.434	1.53E+00
2.435	1.53E+00
2.436	1.54E+00
2.437	1.54E+00
2.438	1.54E+00
2.439	1.54E+00
2.44	1.54E+00
2.441	1.55E+00
2.442	1.55E+00
2.443	1.55E+00
2.444	1.56E+00
2.445	1.56E+00
2.446	1.57E+00
2.447	1.57E+00
2.448	1.58E+00
2.449	1.58E+00
2.45	1.59E+00
2.451	1.59E+00
2.452	1.60E+00
2.453	1.61E+00
2.454	1.61E+00
2.455	1.62E+00
2.456	1.63E+00
2.457	1.64E+00
2.458	1.65E+00
2.459	1.66E+00
2.46	1.67E+00
2.461	1.68E+00
2.462	1.69E+00
2.463	1.70E+00
2.464	1.71E+00
2.465	1.72E+00
2.466	1.74E+00
2.467	1.75E+00
2.468	1.76E+00
2.469	1.78E+00
2.47	1.79E+00
2.471	1.81E+00
2.472	1.82E+00
2.473	1.84E+00
2.474	1.86E+00
2.475	1.88E+00
2.476	1.90E+00
2.477	1.92E+00
2.478	1.94E+00
2.479	1.96E+00
2.48	1.98E+00
2.481	2.00E+00
2.482	2.02E+00
2.483	2.04E+00
2.484	2.07E+00
2.485	2.09E+00
2.486	2.12E+00
2.487	2.14E+00
2.488	2.16E+00
2.489	2.19E+00
2.49	2.22E+00
2.491	2.24E+00
2.492	2.27E+00
2.493	2.29E+00
2.494	2.32E+00
2.495	2.34E+00
2.496	2.37E+00
2.497	2.39E+00
2.498	2.42E+00
2.499	2.44E+00
2.5	2.46E+00
2.501	2.49E+00
2.502	2.51E+00
2.503	2.53E+00
2.504	2.54E+00
2.505	2.56E+00
2.506	2.58E+00
2.507	2.59E+00
2.508	2.60E+00
2.509	2.62E+00
2.51	2.63E+00
2.511	2.63E+00
2.512	2.64E+00
2.513	2.65E+00
2.514	2.65E+00
2.515	2.65E+00
2.516	2.65E+00
2.517	2.65E+00
2.518	2.65E+00
2.519	2.65E+00
2.52	2.65E+00
2.521	2.64E+00
2.522	2.64E+00
2.523	2.63E+00
2.524	2.62E+00
2.525	2.62E+00
2.526	2.61E+00
2.527	2.60E+00
2.528	2.60E+00
2.529	2.59E+00
2.53	2.58E+00
2.531	2.58E+00
2.532	2.57E+00
2.533	2.56E+00
2.534	2.56E+00
2.535	2.55E+00
2.536	2.55E+00
2.537	2.54E+00
2.538	2.54E+00
2.539	2.54E+00
2.54	2.54E+00
2.541	2.54E+00
2.542	2.53E+00
2.543	2.54E+00
2.544	2.54E+00
2.545	2.54E+00
2.546	2.54E+00
2.547	2.54E+00
2.548	2.55E+00
2.549	2.56E+00
2.55	2.56E+00
2.551	2.57E+00
2.552	2.58E+00
2.553	2.59E+00
2.554	2.60E+00
2.555	2.61E+00
2.556	2.62E+00
2.557	2.64E+00
2.558	2.65E+00
2.559	2.67E+00
2.56	2.68E+00
2.561	2.70E+00
2.562	2.72E+00
2.563	2.74E+00
2.564	2.76E+00
2.565	2.78E+00
2.566	2.81E+00
2.567	2.83E+00
2.568	2.86E+00
2.569	2.88E+00
2.57	2.91E+00
2.571	2.94E+00
2.572	2.97E+00
2.573	3.00E+00
2.574	3.04E+00
2.575	3.07E+00
2.576	3.11E+00
2.577	3.14E+00
2.578	3.18E+00
2.579	3.22E+00
2.58	3.26E+00
2.581	3.30E+00
2.582	3.35E+00
2.583	3.39E+00
2.584	3.44E+00
2.585	3.48E+00
2.586	3.53E+00
2.587	3.58E+00
2.588	3.63E+00
2.589	3.68E+00
2.59	3.74E+00
2.591	3.79E+00
2.592	3.85E+00
2.593	3.90E+00
2.594	3.96E+00
2.595	4.02E+00
2.596	4.08E+00
2.597	4.14E+00
2.598	4.20E+00
2.599	4.26E+00
2.6	4.32E+00
2.601	4.38E+00
2.602	4.45E+00
2.603	4.51E+00
2.604	4.57E+00
2.605	4.63E+00
2.606	4.69E+00
2.607	4.76E+00
2.608	4.82E+00
2.609	4.88E+00
2.61	4.94E+00
2.611	4.99E+00
2.612	5.05E+00
2.613	5.10E+00
2.614	5.16E+00
2.615	5.21E+00
2.616	5.26E+00
2.617	5.30E+00
2.618	5.35E+00
2.619	5.39E+00
2.62	5.43E+00
2.621	5.46E+00
2.622	5.50E+00
2.623	5.52E+00
2.624	5.55E+00
2.625	5.57E+00
2.626	5.59E+00
2.627	5.61E+00
2.628	5.62E+00
2.629	5.63E+00
2.63	5.64E+00
2.631	5.64E+00
2.632	5.64E+00
2.633	5.64E+00
2.634	5.63E+00
